dataset,sweep,lr,w1,w2,lambda_temp,run,seed,acc,nmi,ari,macro_f1,micro_f1,macro_precision,micro_precision,macro_recall,micro_recall
hhar,temp,0.0005,0.0,0.0,0.02,2,202503,0.8698902806097679,0.828469025933338,0.7623640067526027,0.8629356490518795,0.8698902806097679,0.9018853037204968,0.8698902806097679,0.8681462807194165,0.8698902806097679
hhar,temp,0.0005,0.0,0.0,0.02,3,202504,0.8639673754733469,0.8201536844683605,0.7525401837804848,0.8564705384778315,0.8639673754733469,0.8931521902382161,0.8639673754733469,0.8614191750752417,0.8639673754733469
hhar,temp,0.0005,0.0,0.0,0.02,4,202505,0.8677541508884358,0.8283273673901415,0.7591354268377635,0.8606215777256646,0.8677541508884358,0.9000437512579795,0.8677541508884358,0.8654690174958958,0.8677541508884358
hhar,temp,0.0005,0.0,0.0,0.02,5,202506,0.8783377026895816,0.8216199859715612,0.7688121705520292,0.8739822978477306,0.8783377026895816,0.8983294764272477,0.8783377026895816,0.8767365988527303,0.8783377026895816
hhar,temp,0.0005,0.0,0.0,0.02,6,202507,0.8704728614428585,0.8316569881715598,0.7634608453046934,0.8635880514437013,0.8704728614428585,0.904379975395702,0.8704728614428585,0.8681783094216401,0.8704728614428585
hhar,temp,0.0005,0.0,0.0,0.02,7,202508,0.8753277017186134,0.8064993059162673,0.758794274198982,0.8757772750310272,0.8753277017186134,0.878639139004569,0.8753277017186134,0.875089521891048,0.8753277017186134
hhar,temp,0.0005,0.0,0.0,0.02,8,202509,0.7937663850859307,0.7706106957284952,0.6877470413354299,0.7440742527126849,0.7937663850859307,0.8008699595733614,0.7937663850859307,0.7942073085647255,0.7937663850859307
hhar,temp,0.0005,0.0,0.0,0.02,9,202510,0.7923099330032042,0.7846207186349485,0.695273725865476,0.7339501257111909,0.7923099330032042,0.7944006569626256,0.7923099330032042,0.7927159400125484,0.7923099330032042
hhar,temp,0.0005,0.0,0.0,0.02,10,202511,0.8758131857461889,0.8102257031945167,0.7614610058959735,0.8764898873111319,0.8758131857461889,0.8801861621905024,0.8758131857461889,0.8760622085889538,0.8758131857461889
hhar,temp,0.0005,0.0,0.0,0.05,1,202502,0.7909505777259929,0.7874335136095753,0.6998405618338076,0.7347183346448188,0.7909505777259929,0.7970697143383948,0.7909505777259929,0.791564738177636,0.7909505777259929
hhar,temp,0.0005,0.0,0.0,0.05,2,202503,0.8761044761627342,0.8069703973189701,0.7606713384408235,0.875965923618251,0.8761044761627342,0.8796768191141289,0.8761044761627342,0.8759883316863132,0.8761044761627342
hhar,temp,0.0005,0.0,0.0,0.05,3,202504,0.8695989901932226,0.8310134170410787,0.7624822706220286,0.8626585858046973,0.8695989901932226,0.9019010244117576,0.8695989901932226,0.8677071977058807,0.8695989901932226
hhar,temp,0.0005,0.0,0.0,0.05,4,202505,0.8694047965821925,0.8236360935653035,0.75982601126215,0.8626609637571659,0.8694047965821925,0.899002267722785,0.8694047965821925,0.8672543270715113,0.8694047965821925
hhar,temp,0.0005,0.0,0.0,0.05,5,202506,0.8793086707447325,0.809945372278791,0.7649878695283792,0.8800342312702467,0.8793086707447325,0.8814296284030162,0.8793086707447325,0.879798165039765,0.8793086707447325
hhar,temp,0.0005,0.0,0.0,0.05,6,202507,0.8727060879697058,0.834692166945591,0.7666253874399714,0.8661419628649142,0.8727060879697058,0.9061894014508471,0.8727060879697058,0.870504784388336,0.8727060879697058
hhar,temp,0.0005,0.0,0.0,0.05,7,202508,0.8737741528303719,0.8334540316694097,0.7676471093362172,0.8676862045386368,0.8737741528303719,0.9055319203193589,0.8737741528303719,0.8717457917523334,0.8737741528303719
hhar,temp,0.0005,0.0,0.0,0.05,8,202509,0.8202738129915526,0.7651069315416573,0.6932115725373676,0.8029125091413212,0.8202738129915526,0.8313457030564012,0.8202738129915526,0.8215353046299082,0.8202738129915526
hhar,temp,0.0005,0.0,0.0,0.05,9,202510,0.7937663850859307,0.7957082543494451,0.7066620175924806,0.7363562686181933,0.7937663850859307,0.7828109285026515,0.7937663850859307,0.7944774380590461,0.7937663850859307
hhar,temp,0.0005,0.0,0.0,0.05,10,202511,0.8734828624138266,0.8318796816224504,0.7676234645433728,0.8669004962041459,0.8734828624138266,0.905497804369018,0.8734828624138266,0.8718582947066095,0.8734828624138266
hhar,temp,0.0005,0.0,0.0,0.1,1,202502,0.8420234974269346,0.8294346720951569,0.7442553618997967,0.8267259542539165,0.8420234974269346,0.89347390459969,0.8420234974269346,0.8409938429549862,0.8420234974269346
hhar,temp,0.0005,0.0,0.0,0.1,2,202503,0.7908534809204777,0.7916773289223702,0.7016670883674268,0.733150123273676,0.7908534809204777,0.8379290661849806,0.7908534809204777,0.7912309794698112,0.7908534809204777
hhar,temp,0.0005,0.0,0.0,0.1,3,202504,0.7924070298087192,0.7834357341362611,0.6930808413102547,0.7336636919698786,0.7924070298087192,0.79439006269352,0.7924070298087192,0.7934396729892571,0.7924070298087192
hhar,temp,0.0005,0.0,0.0,0.1,4,202505,0.870958345470434,0.8305391837190547,0.7632761899815318,0.8642346923135861,0.870958345470434,0.9022133184470654,0.870958345470434,0.8689043352098157,0.870958345470434
hhar,temp,0.0005,0.0,0.0,0.1,5,202506,0.8779493154675211,0.8108459349248403,0.763761388343952,0.8788738233786212,0.8779493154675211,0.8805604150369389,0.8779493154675211,0.8785954494701512,0.8779493154675211
hhar,temp,0.0005,0.0,0.0,0.1,6,202507,0.8745509272744927,0.8368613841456134,0.769566446748665,0.8684060943925346,0.8745509272744927,0.9072530951249309,0.8745509272744927,0.872670174959049,0.8745509272744927
hhar,temp,0.0005,0.0,0.0,0.1,7,202508,0.8746480240800077,0.8368141848102009,0.7695470645521638,0.8686494893488282,0.8746480240800077,0.90663304728511,0.8746480240800077,0.8727378844378081,0.8746480240800077
hhar,temp,0.0005,0.0,0.0,0.1,8,202509,0.8713467326924944,0.8330575805475234,0.7655803645562685,0.8643960789366859,0.8713467326924944,0.905812551027271,0.8713467326924944,0.8695558206203682,0.8713467326924944
hhar,temp,0.0005,0.0,0.0,0.1,9,202510,0.7946402563355666,0.8005965463571334,0.7113685993046474,0.7376352274592187,0.7946402563355666,0.7847029058822949,0.7946402563355666,0.7956247851650261,0.7946402563355666
hhar,temp,0.0005,0.0,0.0,0.1,10,202511,0.8752306049130983,0.8369057198063902,0.7707977074978078,0.8689475773787914,0.8752306049130983,0.9082652603490083,0.8752306049130983,0.8738073682741837,0.8752306049130983
hhar,temp,0.0005,0.0,0.0,0.2,1,202502,0.8257112341003982,0.8302885228222578,0.740445628018401,0.8017837633606325,0.8257112341003982,0.8885962790657005,0.8257112341003982,0.8255910283464223,0.8257112341003982
hhar,temp,0.0005,0.0,0.0,0.2,2,202503,0.8113409068841635,0.8202602072729361,0.7315448604924359,0.7780857430284412,0.8113409068841635,0.8808531520769501,0.8113409068841635,0.8110942370594082,0.8113409068841635
hhar,temp,0.0005,0.0,0.0,0.2,3,202504,0.7937663850859307,0.7950874219930568,0.7052740238680699,0.7370891679729036,0.7937663850859307,0.8197522864475095,0.7937663850859307,0.7947830312937266,0.7937663850859307
hhar,temp,0.0005,0.0,0.0,0.2,4,202505,0.8711525390814642,0.8342048994679518,0.7644794561824061,0.8644631034738347,0.8711525390814642,0.9029494910721042,0.8711525390814642,0.8690835501784521,0.8711525390814642
hhar,temp,0.0005,0.0,0.0,0.2,5,202506,0.8727060879697058,0.8327328300852218,0.7664248128936706,0.8664333551728721,0.8727060879697058,0.9033798191921402,0.8727060879697058,0.8710098585636917,0.8727060879697058
hhar,temp,0.0005,0.0,0.0,0.2,6,202507,0.8751335081075833,0.8379004309986058,0.7707653320255452,0.8689714647525913,0.8751335081075833,0.9085042913311736,0.8751335081075833,0.8736050443054486,0.8751335081075833
hhar,temp,0.0005,0.0,0.0,0.2,7,202508,0.8745509272744927,0.8389319359297922,0.7704882958457355,0.8684501430211111,0.8745509272744927,0.9072968677016187,0.8745509272744927,0.8729677641558569,0.8745509272744927
hhar,temp,0.0005,0.0,0.0,0.2,8,202509,0.7992038061947762,0.7922708132533386,0.7033856758465247,0.7449236449403126,0.7992038061947762,0.8211896165213791,0.7992038061947762,0.8005870067647319,0.7992038061947762
hhar,temp,0.0005,0.0,0.0,0.2,9,202510,0.7953199339741722,0.8016693975144111,0.7112877086734665,0.7385703455935045,0.7953199339741722,0.7730471618596111,0.7953199339741722,0.7965479612410326,0.7953199339741722
hhar,temp,0.0005,0.0,0.0,0.2,10,202511,0.8776580250509758,0.8411934037829306,0.7748383306365941,0.8721761904358373,0.8776580250509758,0.9096581702332965,0.8776580250509758,0.8765029870954604,0.8776580250509758
mhealth,w1,0.001,0.0,0.0,0.1,1,202502,0.6980019029495719,0.8133181243230531,0.6266473665124973,0.6183328191970452,0.6980019029495719,0.6207887326226266,0.6980019029495719,0.660440458674076,0.6980019029495719
mhealth,w1,0.001,0.0,0.0,0.1,2,202503,0.7063748810656517,0.8566311349859472,0.6911724755894418,0.6551542242623943,0.7063748810656517,0.6372998201799348,0.7063748810656517,0.7238117630214629,0.7063748810656517
mhealth,w1,0.001,0.0,0.0,0.1,3,202504,0.7874405328258801,0.8486972793150768,0.7036552059125428,0.7173665596773434,0.7874405328258801,0.7548645579033731,0.7874405328258801,0.7434215390933437,0.7874405328258801
mhealth,w1,0.001,0.0,0.0,0.1,4,202505,0.7488106565176023,0.8314762491362534,0.6793338943917913,0.6636095681382687,0.7488106565176023,0.725100566868158,0.7488106565176023,0.7071743929359823,0.7488106565176023
mhealth,w1,0.001,0.0,0.0,0.1,5,202506,0.7647954329210276,0.83414331465476,0.679037862798202,0.6932933923531245,0.7647954329210276,0.7470584293845867,0.7647954329210276,0.7223189489425336,0.7647954329210276
mhealth,w1,0.001,0.0,0.0,0.1,6,202507,0.7160799238820171,0.8138849701948513,0.6516906397350237,0.6288029948217545,0.7160799238820171,0.631216503487431,0.7160799238820171,0.6735273953404511,0.7160799238820171
mhealth,w1,0.001,0.0,0.0,0.1,7,202508,0.7450047573739296,0.8059189655882114,0.6593520792909174,0.6573774832824936,0.7450047573739296,0.6376300305755181,0.7450047573739296,0.7033154121863799,0.7450047573739296
mhealth,w1,0.001,0.0,0.0,0.1,8,202509,0.7075166508087536,0.7942639833616202,0.6382439092249744,0.636581534345574,0.7075166508087536,0.6243612648474732,0.7075166508087536,0.6655257559986728,0.7075166508087536
mhealth,w1,0.001,0.0,0.0,0.1,9,202510,0.7206470028544244,0.7926734532699818,0.6342345717730787,0.6285590306856749,0.7206470028544244,0.6906672368580787,0.7206470028544244,0.6806973818509815,0.7206470028544244
mhealth,w1,0.001,0.0,0.0,0.1,10,202511,0.8127497621313036,0.8448943790967643,0.7120682191107341,0.7582486418732377,0.8127497621313036,0.7736980616215194,0.8127497621313036,0.7687665252222384,0.8127497621313036
mhealth,w1,0.001,0.05,0.0,0.1,1,202502,0.7229305423406279,0.8220920614829611,0.6457543530820169,0.6427927283852978,0.7229305423406279,0.6414095684448129,0.7229305423406279,0.6837360432085074,0.7229305423406279
mhealth,w1,0.001,0.05,0.0,0.1,2,202503,0.6865842055185537,0.8158382924891274,0.6351215039927534,0.5757404243688663,0.6865842055185537,0.551492042793659,0.6865842055185537,0.6498650754665719,0.6865842055185537
mhealth,w1,0.001,0.05,0.0,0.1,3,202504,0.7697431018078021,0.8360874044525981,0.672795430295381,0.6978535495991354,0.7697431018078021,0.769960002182152,0.7697431018078021,0.7259094120600235,0.7697431018078021
mhealth,w1,0.001,0.05,0.0,0.1,4,202505,0.744814462416746,0.8340873117557307,0.683087544771496,0.6504579028026788,0.744814462416746,0.6415098380693787,0.744814462416746,0.7003489282916755,0.744814462416746
mhealth,w1,0.001,0.05,0.0,0.1,5,202506,0.7398667935299714,0.8141168997490197,0.6536001150433235,0.6647305244750991,0.7398667935299714,0.7213256050084835,0.7398667935299714,0.6988220703078639,0.7398667935299714
mhealth,w1,0.001,0.05,0.0,0.1,6,202507,0.6863939105613701,0.8009657801923726,0.6151287989359718,0.6086442802525386,0.6863939105613701,0.6137394604640618,0.6863939105613701,0.6493471144814086,0.6863939105613701
mhealth,w1,0.001,0.05,0.0,0.1,7,202508,0.7545195052331113,0.8110418861661861,0.6516877125507208,0.6892917455217705,0.7545195052331113,0.7210413565822189,0.7545195052331113,0.7130913385079162,0.7545195052331113
mhealth,w1,0.001,0.05,0.0,0.1,8,202509,0.7282588011417698,0.8294886263236476,0.6506392440259113,0.6427366251171521,0.7282588011417698,0.6800380450408975,0.7282588011417698,0.6882925063495454,0.7282588011417698
mhealth,w1,0.001,0.05,0.0,0.1,9,202510,0.7469077069457659,0.7919382753812634,0.6309147171859412,0.6869232856930108,0.7469077069457659,0.6982671904181972,0.7469077069457659,0.7060478711654966,0.7469077069457659
mhealth,w1,0.001,0.05,0.0,0.1,10,202511,0.8015223596574691,0.8340707991281541,0.6985611541024244,0.747940553874532,0.8015223596574691,0.7619008089076779,0.8015223596574691,0.7580834675462347,0.8015223596574691
mhealth,w1,0.001,0.1,0.0,0.1,1,202502,0.7039010466222645,0.8190440293684081,0.6400608188514846,0.6201172060733838,0.7039010466222645,0.6183220425396044,0.7039010466222645,0.6656595476626586,0.7039010466222645
mhealth,w1,0.001,0.1,0.0,0.1,2,202503,0.6860133206470028,0.8017362292190113,0.609101029650534,0.608350591960377,0.6860133206470028,0.6069231175954195,0.6860133206470028,0.6496164343879799,0.6860133206470028
mhealth,w1,0.001,0.1,0.0,0.1,3,202504,0.7179828734538535,0.797425843687189,0.6052827515156677,0.6575462721242883,0.7179828734538535,0.6952387302424771,0.7179828734538535,0.6777774624256545,0.7179828734538535
mhealth,w1,0.001,0.1,0.0,0.1,4,202505,0.7219790675547098,0.8076595298791381,0.6487223424872062,0.6309851304732721,0.7219790675547098,0.6525147366159152,0.7219790675547098,0.6819621883227026,0.7219790675547098
mhealth,w1,0.001,0.1,0.0,0.1,5,202506,0.7341579448144624,0.7901059844087807,0.6230985362813445,0.6691237531451545,0.7341579448144624,0.6869199249507411,0.7341579448144624,0.6941970361163089,0.7341579448144624
mhealth,w1,0.001,0.1,0.0,0.1,6,202507,0.7050428163653664,0.7987710278911836,0.6049419799323592,0.6299936273064609,0.7050428163653664,0.6357138725365662,0.7050428163653664,0.6670693765418408,0.7050428163653664
mhealth,w1,0.001,0.1,0.0,0.1,7,202508,0.7394862036156041,0.7921171309346234,0.6230318008452755,0.6800013433188234,0.7394862036156041,0.6885270680092205,0.7394862036156041,0.6994372229184459,0.7394862036156041
mhealth,w1,0.001,0.1,0.0,0.1,8,202509,0.7096098953377735,0.8000594761826415,0.616107224153515,0.6216715163962282,0.7096098953377735,0.6595469752687385,0.7096098953377735,0.6708235419782097,0.7096098953377735
mhealth,w1,0.001,0.1,0.0,0.1,9,202510,0.7541389153187441,0.7930817120429626,0.6350323778156888,0.6939867590094456,0.7541389153187441,0.7054776255377847,0.7541389153187441,0.7131469003378008,0.7541389153187441
mhealth,w1,0.001,0.1,0.0,0.1,10,202511,0.7674595623215985,0.8198404701419145,0.6851098515734025,0.7315076771661441,0.7674595623215985,0.7535510097888186,0.7674595623215985,0.7267070921480782,0.7674595623215985
mhealth,w1,0.001,0.2,0.0,0.1,1,202502,0.7202664129400571,0.7926268734208385,0.6218147920748458,0.659912649143247,0.7202664129400571,0.6706129555620475,0.7202664129400571,0.6817661185141922,0.7202664129400571
mhealth,w1,0.001,0.2,0.0,0.1,2,202503,0.6843006660323502,0.7922572721962154,0.606593565051479,0.6182801582734246,0.6843006660323502,0.681612411595044,0.6843006660323502,0.6529187914341952,0.6843006660323502
mhealth,w1,0.001,0.2,0.0,0.1,3,202504,0.6561370123691722,0.7378457773464385,0.534210836675916,0.6121311932354202,0.6561370123691722,0.6359419954906839,0.6561370123691722,0.6208036928062877,0.6561370123691722
mhealth,w1,0.001,0.2,0.0,0.1,4,202505,0.7240723120837298,0.8001755679726665,0.6340552193697824,0.651643090951174,0.7240723120837298,0.668566897854563,0.7240723120837298,0.6845957380768021,0.7240723120837298
mhealth,w1,0.001,0.2,0.0,0.1,5,202506,0.7756422454804948,0.8154910668908895,0.662156237995689,0.7185152724440048,0.7756422454804948,0.7257241999240325,0.7756422454804948,0.7331289791908474,0.7756422454804948
mhealth,w1,0.001,0.2,0.0,0.1,6,202507,0.7059942911512845,0.7774613541976932,0.6083649590250914,0.6664544595948484,0.7059942911512845,0.692896392957748,0.7059942911512845,0.6772125650731023,0.7059942911512845
mhealth,w1,0.001,0.2,0.0,0.1,7,202508,0.7549000951474786,0.7898074399214429,0.6330087040381269,0.6906555071899434,0.7549000951474786,0.6943572915772148,0.7549000951474786,0.7146411204712005,0.7549000951474786
mhealth,w1,0.001,0.2,0.0,0.1,8,202509,0.7117031398667936,0.7964646031569785,0.6023133340537754,0.6389336284129256,0.7117031398667936,0.6430311352968822,0.7117031398667936,0.6735411655707756,0.7117031398667936
mhealth,w1,0.001,0.2,0.0,0.1,9,202510,0.7815413891531875,0.8050738905616805,0.6632422868190536,0.7244367290366104,0.7815413891531875,0.731028932034936,0.7815413891531875,0.7385949290116359,0.7815413891531875
mhealth,w1,0.001,0.2,0.0,0.1,10,202511,0.7246431969552807,0.8063818934835122,0.6530987171214863,0.701297870811613,0.7246431969552807,0.732980459183373,0.7246431969552807,0.6866484851600002,0.7246431969552807
mhealth,w1,0.0005,0.0,0.0,0.1,1,202502,0.6888677450047573,0.7970474892668961,0.6263889989296912,0.6185835090514141,0.6888677450047573,0.6396528240765221,0.6888677450047573,0.6516234571588021,0.6888677450047573
mhealth,w1,0.0005,0.0,0.0,0.1,2,202503,0.6759276879162702,0.8257881123129125,0.6379213258299978,0.5629940987405572,0.6759276879162702,0.5412907179342913,0.6759276879162702,0.6395823723404592,0.6759276879162702
mhealth,w1,0.0005,0.0,0.0,0.1,3,202504,0.7706945765937203,0.8281009340337191,0.6857452783423518,0.6946074856209031,0.7706945765937203,0.734896863486629,0.7706945765937203,0.7275111203194652,0.7706945765937203
mhealth,w1,0.0005,0.0,0.0,0.1,4,202505,0.7375832540437678,0.8237858107037745,0.6735492804009906,0.635689624149475,0.7375832540437678,0.6288580570124959,0.7375832540437678,0.6964138641043239,0.7375832540437678
mhealth,w1,0.0005,0.0,0.0,0.1,5,202506,0.7379638439581351,0.8147623929026357,0.6583622944619854,0.6526835064000277,0.7379638439581351,0.6396822965111716,0.7379638439581351,0.6967741935483871,0.7379638439581351
mhealth,w1,0.0005,0.0,0.0,0.1,6,202507,0.7090390104662226,0.8303911015623765,0.6535208251448481,0.6069219586710264,0.7090390104662226,0.5844637744564465,0.7090390104662226,0.6670250896057347,0.7090390104662226
mhealth,w1,0.0005,0.0,0.0,0.1,7,202508,0.729210275927688,0.8078567340220296,0.6532359857594139,0.6327399141331121,0.729210275927688,0.6183219889291603,0.729210275927688,0.6885991001296423,0.729210275927688
mhealth,w1,0.0005,0.0,0.0,0.1,8,202509,0.7056137012369172,0.8261216869222926,0.6444605968946636,0.604761734395093,0.7056137012369172,0.5844828956796889,0.7056137012369172,0.6637916950117243,0.7056137012369172
mhealth,w1,0.0005,0.0,0.0,0.1,9,202510,0.7126546146527117,0.7748438966892991,0.6230044144415939,0.6221954474503613,0.7126546146527117,0.6581573201395664,0.7126546146527117,0.6734308095955166,0.7126546146527117
mhealth,w1,0.0005,0.0,0.0,0.1,10,202511,0.8041864890580399,0.8341753762224736,0.7001506938457396,0.749875613810176,0.8041864890580399,0.7595049841293834,0.8041864890580399,0.7607944556466745,0.8041864890580399
mhealth,w1,0.0005,0.05,0.0,0.1,1,202502,0.7111322549952426,0.7995659804646296,0.6388960405412848,0.6428500270560101,0.7111322549952426,0.6576216894464935,0.7111322549952426,0.6723978892024638,0.7111322549952426
mhealth,w1,0.0005,0.05,0.0,0.1,2,202503,0.686964795432921,0.8144438669350084,0.6348682511223658,0.5760646063489435,0.686964795432921,0.5522882641865902,0.686964795432921,0.65022349840564,0.686964795432921
mhealth,w1,0.0005,0.05,0.0,0.1,3,202504,0.7362511893434824,0.8212453759597439,0.6710098743478015,0.6539042381809558,0.7362511893434824,0.7188996650215729,0.7362511893434824,0.6952270458061184,0.7362511893434824
mhealth,w1,0.0005,0.05,0.0,0.1,4,202505,0.7417697431018078,0.8208353092241704,0.6744379119719512,0.6459886687347439,0.7417697431018078,0.633682116701696,0.7417697431018078,0.7003622359490581,0.7417697431018078
mhealth,w1,0.0005,0.05,0.0,0.1,5,202506,0.734919124643197,0.8025166822379224,0.6396496861470797,0.6687027298662797,0.734919124643197,0.6886172149042925,0.734919124643197,0.6945602568825168,0.734919124643197
mhealth,w1,0.0005,0.05,0.0,0.1,6,202507,0.7094196003805899,0.8332497590996736,0.6554460734044003,0.6071502343857129,0.7094196003805899,0.5847402362224233,0.7094196003805899,0.6673835125448028,0.7094196003805899
mhealth,w1,0.0005,0.05,0.0,0.1,7,202508,0.7807802093244529,0.8174054260759802,0.6746288778844444,0.7148548455960883,0.7807802093244529,0.742863163148725,0.7807802093244529,0.7377810200988555,0.7807802093244529
mhealth,w1,0.0005,0.05,0.0,0.1,8,202509,0.7136060894386299,0.8178765938666284,0.6397604859291651,0.6209548767793546,0.7136060894386299,0.6650167074255044,0.7136060894386299,0.6743739466875548,0.7136060894386299
mhealth,w1,0.0005,0.05,0.0,0.1,9,202510,0.7187440532825881,0.7820353074780585,0.6149404675190442,0.6476854369709941,0.7187440532825881,0.6638492983953242,0.7187440532825881,0.6797911700943723,0.7187440532825881
mhealth,w1,0.0005,0.05,0.0,0.1,10,202511,0.7929590865842056,0.8295717126430949,0.7030282642328803,0.7430024938478993,0.7929590865842056,0.7547269301287233,0.7929590865842056,0.7503195731650961,0.7929590865842056
mhealth,w1,0.0005,0.1,0.0,0.1,1,202502,0.7434823977164605,0.8099497729422747,0.6604417606205336,0.6763687712243517,0.7434823977164605,0.7061243516306385,0.7434823977164605,0.702942747276223,0.7434823977164605
mhealth,w1,0.0005,0.1,0.0,0.1,2,202503,0.6825880114176974,0.7922603997805463,0.6002827557060663,0.6057633869091411,0.6825880114176974,0.6074999012886511,0.6825880114176974,0.6466368953531109,0.6825880114176974
mhealth,w1,0.0005,0.1,0.0,0.1,3,202504,0.6717411988582302,0.7612282315956463,0.5660132640940042,0.6372122743726245,0.6717411988582302,0.667570506529378,0.6717411988582302,0.6355518866798342,0.6717411988582302
mhealth,w1,0.0005,0.1,0.0,0.1,4,202505,0.7014272121788773,0.7708120556918855,0.6052345809548886,0.6292090122328244,0.7014272121788773,0.6817689023701136,0.7014272121788773,0.6601202160306603,0.7014272121788773
mhealth,w1,0.0005,0.1,0.0,0.1,5,202506,0.7259752616555661,0.7750461937491931,0.608743482792309,0.6618254624883145,0.7259752616555661,0.6792571703843017,0.7259752616555661,0.6865221806733287,0.7259752616555661
mhealth,w1,0.0005,0.1,0.0,0.1,6,202507,0.7130352045670789,0.7993303127685367,0.6188867809555111,0.6369618037685486,0.7130352045670789,0.6361976379420279,0.7130352045670789,0.6747956458575141,0.7130352045670789
mhealth,w1,0.0005,0.1,0.0,0.1,7,202508,0.7305423406279734,0.7890876424988232,0.6211222051438986,0.663365329783525,0.7305423406279734,0.674385139844378,0.7305423406279734,0.6911077025951027,0.7305423406279734
mhealth,w1,0.0005,0.1,0.0,0.1,8,202509,0.7069457659372027,0.7991530701802473,0.6146567486280582,0.6230422652008869,0.7069457659372027,0.7297272200757124,0.7069457659372027,0.668261426530368,0.7069457659372027
mhealth,w1,0.0005,0.1,0.0,0.1,9,202510,0.7271170313986679,0.7753796156824617,0.6128562119479118,0.660789180194822,0.7271170313986679,0.6717465603011955,0.7271170313986679,0.6878676541724009,0.7271170313986679
mhealth,w1,0.0005,0.1,0.0,0.1,10,202511,0.8315889628924833,0.8569444404556938,0.7426771018161293,0.7763761803869121,0.8315889628924833,0.7823262534942254,0.8315889628924833,0.7870313894041382,0.8315889628924833
mhealth,w1,0.0005,0.2,0.0,0.1,1,202502,0.7126546146527117,0.7913384113334538,0.6168412757256291,0.651643751167211,0.7126546146527117,0.6943140096577292,0.7126546146527117,0.6822400610839471,0.7126546146527117
mhealth,w1,0.0005,0.2,0.0,0.1,2,202503,0.6913415794481447,0.7801526059537834,0.6021661743106786,0.6310101557339873,0.6913415794481447,0.6435308642934487,0.6913415794481447,0.6547938959131941,0.6913415794481447
mhealth,w1,0.0005,0.2,0.0,0.1,3,202504,0.6435775451950523,0.7369059650899251,0.5356736326655557,0.6051205829262559,0.6435775451950523,0.6562587037275982,0.6435775451950523,0.608344427492974,0.6435775451950523
mhealth,w1,0.0005,0.2,0.0,0.1,4,202505,0.7642245480494767,0.8041651212866461,0.6524381042167305,0.7195924980234353,0.7642245480494767,0.7517416394162949,0.7642245480494767,0.720556625279278,0.7642245480494767
mhealth,w1,0.0005,0.2,0.0,0.1,5,202506,0.7568030447193149,0.7962631108958734,0.6365120554252973,0.6989287773463619,0.7568030447193149,0.7055924434686895,0.7568030447193149,0.715562480044103,0.7568030447193149
mhealth,w1,0.0005,0.2,0.0,0.1,6,202507,0.70104662226451,0.761747370390424,0.5929554884069685,0.6417938790640767,0.70104662226451,0.6584391271203367,0.70104662226451,0.6635876221422716,0.70104662226451
mhealth,w1,0.0005,0.2,0.0,0.1,7,202508,0.7587059942911513,0.7911750613706321,0.63054348419431,0.7023050981900442,0.7587059942911513,0.7049989868973313,0.7587059942911513,0.7181357441271145,0.7587059942911513
mhealth,w1,0.0005,0.2,0.0,0.1,8,202509,0.7086584205518554,0.7891704402493401,0.5920385126853518,0.6369023286158181,0.7086584205518554,0.6399311767038668,0.7086584205518554,0.6709295441223673,0.7086584205518554
mhealth,w1,0.0005,0.2,0.0,0.1,9,202510,0.7699333967649857,0.7867135992320404,0.6474900733202505,0.7108961686805544,0.7699333967649857,0.7598847062769023,0.7699333967649857,0.7281712455227772,0.7699333967649857
mhealth,w1,0.0005,0.2,0.0,0.1,10,202511,0.7155090390104663,0.8041685735852183,0.6440345987737727,0.6930639769930128,0.7155090390104663,0.7295368237991277,0.7155090390104663,0.6778379124727757,0.7155090390104663
mhealth,w2,0.001,0.0,0.0,0.1,1,202502,0.6980019029495719,0.8133181243230531,0.6266473665124973,0.6183328191970452,0.6980019029495719,0.6207887326226266,0.6980019029495719,0.660440458674076,0.6980019029495719
mhealth,w2,0.001,0.0,0.0,0.1,2,202503,0.7063748810656517,0.8571341721764325,0.691307940599124,0.6553827480355862,0.7063748810656517,0.6377896347671934,0.7063748810656517,0.7238117630214629,0.7063748810656517
mhealth,w2,0.001,0.0,0.0,0.1,3,202504,0.7874405328258801,0.8486972793150768,0.7036552059125428,0.7173665596773434,0.7874405328258801,0.7548645579033731,0.7874405328258801,0.7434215390933437,0.7874405328258801
mhealth,w2,0.001,0.0,0.0,0.1,4,202505,0.7488106565176023,0.8314762491362534,0.6793338943917913,0.6636095681382687,0.7488106565176023,0.725100566868158,0.7488106565176023,0.7071743929359823,0.7488106565176023
mhealth,w2,0.001,0.0,0.0,0.1,5,202506,0.764605137963844,0.8338636115886081,0.6789009003334086,0.6929756931561459,0.764605137963844,0.7469184109140651,0.764605137963844,0.7221349901493034,0.764605137963844
mhealth,w2,0.001,0.0,0.0,0.1,6,202507,0.716650808753568,0.8135312168060483,0.6508893669697933,0.6299287753157536,0.716650808753568,0.6327869611392801,0.716650808753568,0.6740593102340684,0.716650808753568
mhealth,w2,0.001,0.0,0.0,0.1,7,202508,0.7450047573739296,0.8059189655882114,0.6593520792909174,0.6573774832824936,0.7450047573739296,0.6376300305755181,0.7450047573739296,0.7033154121863799,0.7450047573739296
mhealth,w2,0.001,0.0,0.0,0.1,8,202509,0.7054234062797335,0.7934567387108207,0.637739395588096,0.6347222058518691,0.7054234062797335,0.6221449553234629,0.7054234062797335,0.6635687475600524,0.7054234062797335
